stop_id,arrival_delay,departure_delay,stop_lat,stop_lon,arrival_time_hour,departure_time_hour,line_id_label,on_time
2148531,130,82,-33.7681540474539,150.90801219365102,12,12,4,0
2148531,25,0,-33.7681540474539,150.90801219365102,12,12,4,0
2148531,31,0,-33.7681540474539,150.90801219365102,13,13,4,0
2148531,103,55,-33.7681540474539,150.90801219365102,13,13,4,0
2148531,130,82,-33.7681540474539,150.90801219365102,13,13,4,0
2148531,46,0,-33.7681540474539,150.90801219365102,13,13,4,0
2148531,80,32,-33.7681540474539,150.90801219365102,13,13,4,0
2148531,16,0,-33.7681540474539,150.90801219365102,13,13,4,0
2148531,122,74,-33.7681540474539,150.90801219365102,13,13,4,0
2148531,150,102,-33.7681540474539,150.90801219365102,13,13,4,0
2148531,45,0,-33.7681540474539,150.90801219365102,13,13,4,0
2148531,100,52,-33.7681540474539,150.90801219365102,13,13,4,0
2148531,20,0,-33.7681540474539,150.90801219365102,14,14,4,0
2148531,0,0,-33.7681540474539,150.90801219365102,11,11,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,11,11,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,15,15,4,1
2148531,67,37,-33.7681540474539,150.90801219365102,15,15,4,0
2146112,0,0,-33.787250361472395,150.95146613499398,7,7,4,1
2146112,0,0,-33.787250361472395,150.95146613499398,7,7,4,1
2146112,0,0,-33.787250361472395,150.95146613499398,7,7,4,1
2146112,0,0,-33.787250361472395,150.95146613499398,11,11,4,1
2146112,0,0,-33.787250361472395,150.95146613499398,10,10,4,1
2146112,0,0,-33.787250361472395,150.95146613499398,11,11,4,1
2146112,0,0,-33.787250361472395,150.95146613499398,13,13,4,1
2146112,0,0,-33.787250361472395,150.95146613499398,12,12,4,1
2146112,0,0,-33.787250361472395,150.95146613499398,12,12,4,1
2146112,0,0,-33.787250361472395,150.95146613499398,13,13,4,1
2146112,0,0,-33.787250361472395,150.95146613499398,10,10,4,1
2146112,12,12,-33.787250361472395,150.95146613499398,11,11,4,0
2146112,121,121,-33.787250361472395,150.95146613499398,11,11,4,0
2146112,0,0,-33.787250361472395,150.95146613499398,11,11,4,1
2146112,12,12,-33.787250361472395,150.95146613499398,11,11,4,0
2146112,34,34,-33.787250361472395,150.95146613499398,12,12,4,0
2146112,56,56,-33.787250361472395,150.95146613499398,12,12,4,0
2146112,216,216,-33.787250361472395,150.95146613499398,12,12,4,0
2146112,0,0,-33.787250361472395,150.95146613499398,12,12,4,1
2146112,82,82,-33.787250361472395,150.95146613499398,12,12,4,0
